Track Name,Track Artist,Track Genre,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
Primera Cita,Carin Leon,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",corrido,musica mexicana,sad sierreno,sierreno,,
