Track Name,Track Artist,Track Genre,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
GATITAS SANDUNGUERAS VOL.1,"Alvaro Diaz, Feid","['trap boricua', 'urbano latino']",trap boricua,urbano latino,,,,
